customer_id,full_name,email,phone,national_id,age,gender,region,marital_status,education_level,employment_status,housing_status,annual_income,savings_balance,checking_balance,loan_amount,loan_duration_months,existing_credits,past_due_count,credit_history_score,debt_ratio,loan_purpose,consent_flag,application_date,credit_risk
CUST-000117,Aicha Traore,aicha.traore117@example-bank.test,+222-42-637791,2043018385,28,F,Gorgol,single,primary,public_sector,family,50295.72,25136.1,-493.0,5805.22,18,0,1,688,0.172,consumer_goods,FALSE,2025-10-15,good
CUST-000118,Zeinebou Ould,zeinebou.ould118@example-bank.test,+222-32-162195,4273938980,44,F,Trarza,single,bachelor,public_sector,own,77004.73,23559.53,-1500.0,5486.32,24,0,0,696,0.116,car,TRUE,2025-11-04,bad
CUST-000119,Boubacar Sow,boubacar.sow119@example-bank.test,+222-24-204404,1547337414,48,F,Nouadhibou,widowed,primary,private_sector,rent,12296.28,0.0,1628.02,7887.93,60,4,0,655,0.795,car,TRUE,2025-05-15,bad
CUST-000120,Cheikh Sow,cheikh.sow120@example-bank.test,+222-32-352648,6035225053,33,F,Assaba,married,bachelor,retired,rent,19713.55,4063.18,-675.92,2677.92,24,1,1,380,0.323,car,TRUE,2025-08-28,bad
CUST-000121,Khadijetou Salem,khadijetou.salem121@example-bank.test,+222-46-326284,7314361597,22,F,Assaba,married,primary,private_sector,own,18926.4,1020.87,2832.05,17946.94,48,0,1,655,1.104,education,TRUE,2025-01-26,bad
CUST-000122,Mariam Mint,mariam.mint122@example-bank.test,+222-45-500372,1754530731,42,F,Trarza,married,master,self_employed,family,48329.29,0.0,1040.16,25353.67,24,0,0,555,0.61,consumer_goods,TRUE,2025-01-07,good
CUST-000123,Yahya Ould,yahya.ould123@example-bank.test,+222-22-524463,7961981870,33,M,Trarza,single,bachelor,unemployed,family,19655.7,5061.71,1740.41,18127.71,36,0,0,571,0.979,education,TRUE,2025-07-04,bad
CUST-000124,Sidi Diallo,sidi.diallo124@example-bank.test,+222-40-975919,6361084008,50,F,Nouakchott,single,secondary,public_sector,own,29506.16,0.0,-1500.0,4536.25,24,0,0,693,0.273,business,TRUE,2025-07-31,good
CUST-000125,Aicha Fall,aicha.fall125@example-bank.test,+222-40-257563,4512908709,50,F,Adrar,married,bachelor,public_sector,family,24402.33,6077.22,2263.58,9870.57,12,2,0,589,0.436,business,TRUE,2025-10-10,bad
CUST-000126,Zeinebou Ahmed,zeinebou.ahmed126@example-bank.test,+222-28-239091,6921315128,50,F,Trarza,single,bachelor,self_employed,own,17850.02,5271.34,2051.84,7843.82,36,1,1,530,0.398,business,TRUE,2025-06-17,bad
CUST-000127,Zeinebou Mahmoud,zeinebou.mahmoud127@example-bank.test,+222-37-547060,7450659566,43,M,Brakna,married,master,self_employed,own,26797.78,1585.09,3013.43,13587.89,24,0,1,496,0.634,education,TRUE,2025-01-05,bad
CUST-000128,Ahmed Mokhtar,ahmed.mokhtar128@example-bank.test,+222-31-438609,6527910503,38,F,Nouakchott,single,phd,retired,rent,28884.05,12510.4,6247.94,13312.06,36,2,0,589,0.555,housing,TRUE,2025-04-22,good
CUST-000129,Aicha Ahmed,aicha.ahmed129@example-bank.test,+222-38-732718,6990890756,37,F,Nouakchott,married,bachelor,public_sector,own,44799.5,14509.72,2660.48,6514.95,24,0,0,640,0.22,other,TRUE,2025-01-29,good
CUST-000130,Cheikh Ould,cheikh.ould130@example-bank.test,+222-36-823500,5822493665,47,M,Nouakchott,married,secondary,private_sector,family,43261.5,4205.83,-1500.0,6447.54,24,1,0,713,0.317,housing,FALSE,2025-04-03,bad
CUST-000131,Aicha Barry,aicha.barry131@example-bank.test,+222-26-517551,8450734604,54,F,Assaba,married,secondary,private_sector,family,27986.49,0.0,4910.98,8276.23,48,1,1,607,0.379,car,TRUE,2025-05-12,bad
CUST-000132,Mintou Mokhtar,mintou.mokhtar132@example-bank.test,+222-38-542250,4234794701,33,M,Nouakchott,single,secondary,public_sector,rent,46230.16,3727.52,6624.3,23358.9,24,1,1,501,0.626,housing,TRUE,2025-06-09,bad
CUST-000133,Aicha Sow,aicha.sow133@example-bank.test,+222-43-959487,5979278954,31,F,Inchiri,widowed,secondary,private_sector,rent,24933.22,0.0,2481.36,19138.07,24,0,1,530,0.985,consumer_goods,TRUE,2025-08-07,good
CUST-000134,Sidi Traore,sidi.traore134@example-bank.test,+222-40-484895,4648846904,61,F,Nouakchott,married,bachelor,public_sector,rent,13578.32,2958.53,-849.96,6391.84,12,0,1,729,0.382,car,TRUE,2025-08-07,bad
CUST-000135,Yahya Mahmoud,yahya.mahmoud135@example-bank.test,+222-23-426728,2381361737,38,M,Gorgol,single,master,retired,own,13488.0,2327.75,1732.51,8159.74,18,1,2,418,0.788,business,TRUE,2025-03-18,bad
CUST-000136,Zeinebou Salem,zeinebou.salem136@example-bank.test,+222-28-145900,5995999537,18,F,Brakna,single,secondary,private_sector,own,32238.01,0.0,1612.97,6573.16,18,1,0,681,0.339,housing,TRUE,2025-01-30,good
CUST-000137,Fatimata Mint,fatimata.mint137@example-bank.test,+222-25-993782,2525383892,41,M,Nouakchott,divorced,primary,private_sector,own,26081.61,11202.62,-170.74,26589.95,12,0,1,591,1.271,consumer_goods,TRUE,2025-07-23,bad
CUST-000138,Yahya Mint,yahya.mint138@example-bank.test,+222-20-394174,3353747693,37,F,Inchiri,single,secondary,self_employed,family,24561.03,6721.91,1078.6,9893.5,48,0,1,616,0.393,education,TRUE,2025-04-30,bad
CUST-000139,Cheikh Ahmed,cheikh.ahmed139@example-bank.test,+222-22-782313,8766998871,28,M,Assaba,widowed,bachelor,retired,rent,13780.13,4982.6,-1093.08,12771.38,48,0,1,587,0.975,other,TRUE,2025-07-15,good
CUST-000140,Noura Ould,noura.ould140@example-bank.test,+222-30-976049,8770787199,43,F,Nouadhibou,married,secondary,public_sector,own,24988.52,3308.76,1000.31,42614.97,18,1,0,568,1.8,business,TRUE,2025-08-28,bad
CUST-000141,Mintou Barry,mintou.barry141@example-bank.test,+222-48-511277,1552699163,40,M,Nouadhibou,single,bachelor,unemployed,own,21838.6,14028.56,2003.51,19131.41,18,0,0,655,1.186,car,TRUE,2025-07-21,bad
CUST-000142,Yahya Sow,yahya.sow142@example-bank.test,+222-21-552913,3791202151,33,M,Nouadhibou,married,bachelor,private_sector,own,48128.71,8693.34,8562.8,3570.29,12,0,0,505,0.069,housing,TRUE,2025-10-18,good
CUST-000143,Zeinebou Sy,zeinebou.sy143@example-bank.test,+222-41-859447,5729240934,33,M,Brakna,divorced,bachelor,retired,other,25527.5,4492.11,527.48,14907.71,12,1,0,657,0.707,car,TRUE,2025-10-03,good
CUST-000144,Zeinebou Mokhtar,zeinebou.mokhtar144@example-bank.test,+222-30-551538,4652170944,34,F,Nouakchott,married,bachelor,public_sector,own,55668.84,4933.35,331.25,6977.39,36,2,1,650,0.197,car,TRUE,2025-03-07,good
CUST-000145,Zeinebou Sy,zeinebou.sy145@example-bank.test,+222-25-740650,2998206351,39,M,Nouakchott,widowed,bachelor,private_sector,family,48708.69,16591.36,10552.16,20750.0,24,2,1,593,0.414,education,TRUE,2025-03-04,bad
CUST-000146,Fatimata Mokhtar,fatimata.mokhtar146@example-bank.test,+222-29-399932,2613489084,60,M,Hodh El Gharbi,single,secondary,private_sector,other,33603.69,2814.2,2414.27,7075.45,24,0,1,662,0.219,car,TRUE,2025-10-18,good
CUST-000147,Mariam Ahmed,mariam.ahmed147@example-bank.test,+222-44-351275,6940664239,54,F,Nouakchott,married,phd,self_employed,own,29763.88,5215.14,-1500.0,8888.24,12,1,0,426,0.471,business,TRUE,2025-11-08,bad
CUST-000148,Khadijetou Mokhtar,khadijetou.mokhtar148@example-bank.test,+222-23-923564,9240880075,28,M,Nouakchott,married,secondary,private_sector,family,67024.35,35263.38,6887.52,5580.46,12,0,0,658,0.281,car,TRUE,2025-02-15,good
CUST-000149,Mariam Mint,mariam.mint149@example-bank.test,+222-22-745702,5011724630,24,F,Nouakchott,single,master,unemployed,own,14630.71,311.88,-466.72,8497.68,48,0,2,487,0.702,housing,TRUE,2025-03-14,bad
CUST-000150,Boubacar Sy,boubacar.sy150@example-bank.test,+222-44-569968,6655247102,53,F,Nouakchott,single,bachelor,unemployed,own,20914.31,10532.51,-436.84,7147.13,36,0,0,568,0.42,health,TRUE,2025-03-04,good
CUST-000151,Yahya Ahmed,yahya.ahmed151@example-bank.test,+222-41-856705,9352743760,49,F,Nouakchott,divorced,bachelor,self_employed,own,31862.01,3194.53,-1079.73,7291.99,18,3,1,521,0.244,car,TRUE,2025-03-28,bad
CUST-000152,Sidi Sow,sidi.sow152@example-bank.test,+222-43-488246,7605823583,52,F,Trarza,single,primary,private_sector,other,25519.5,0.0,539.96,3641.19,12,1,1,534,0.269,education,TRUE,2025-12-21,bad
CUST-000153,Cheikh Barry,cheikh.barry153@example-bank.test,+222-37-664351,7641873105,41,M,Nouakchott,single,secondary,unemployed,own,12537.21,2356.06,-98.56,7611.17,48,2,0,733,0.711,car,TRUE,2025-05-17,good
CUST-000154,Abdallahi Ba,abdallahi.ba154@example-bank.test,+222-26-961934,5550922970,48,M,Nouakchott,married,bachelor,public_sector,family,26871.61,5946.73,1419.74,15364.38,36,2,1,520,0.71,education,TRUE,2025-10-16,bad
CUST-000155,Abdallahi Mokhtar,abdallahi.mokhtar155@example-bank.test,+222-48-805072,4277646509,39,F,Brakna,married,master,unemployed,own,22319.91,4227.73,-1500.0,7624.0,18,0,0,586,0.395,business,TRUE,2025-07-12,bad
CUST-000156,Abdallahi Ahmed,abdallahi.ahmed156@example-bank.test,+222-34-970317,7259612231,36,F,Tagant,single,secondary,student,own,8574.01,2607.79,418.72,12597.52,60,2,1,580,1.535,car,FALSE,2025-01-01,bad
CUST-000157,Zeinebou Traore,zeinebou.traore157@example-bank.test,+222-43-311671,7458648237,43,F,Nouakchott,married,secondary,public_sector,own,41150.86,0.0,5323.22,8425.47,24,1,0,712,0.406,education,TRUE,2025-09-19,good
CUST-000158,Mariam Ould,mariam.ould158@example-bank.test,+222-44-353121,1092272917,18,M,Gorgol,single,master,student,family,45639.65,8615.2,9398.03,8832.48,36,3,0,626,0.437,car,TRUE,2025-09-10,good
CUST-000159,Cheikh Kane,cheikh.kane159@example-bank.test,+222-38-447232,6052228535,31,M,Hodh El Gharbi,single,secondary,private_sector,own,26927.13,2711.73,2164.79,13878.5,18,2,0,637,0.831,car,FALSE,2025-04-18,good
CUST-000160,Mintou Mokhtar,mintou.mokhtar160@example-bank.test,+222-45-186455,7094481942,53,F,Nouakchott,single,bachelor,private_sector,own,57633.32,14324.35,12025.21,17933.51,12,0,1,470,0.641,housing,TRUE,2025-10-20,bad
CUST-000161,Boubacar Fall,boubacar.fall161@example-bank.test,+222-40-946993,6324992856,26,M,Assaba,married,master,private_sector,rent,120000.0,16690.72,-1500.0,11230.1,48,0,0,753,0.305,business,TRUE,2025-02-14,good
CUST-000162,Sidi Ba,sidi.ba162@example-bank.test,+222-27-922158,4741728525,32,F,Gorgol,widowed,bachelor,private_sector,family,19159.01,8092.5,1074.05,18404.06,24,1,1,609,0.99,health,TRUE,2025-06-24,good
CUST-000163,Abdallahi Sow,abdallahi.sow163@example-bank.test,+222-30-711550,3786733034,35,M,Nouakchott,single,master,self_employed,other,47914.24,8145.66,-396.45,3522.92,60,1,0,698,0.171,other,TRUE,2025-03-24,bad
CUST-000164,Khadijetou Diallo,khadijetou.diallo164@example-bank.test,+222-34-960762,4823973936,49,F,Adrar,single,primary,unemployed,rent,6205.93,3974.44,344.26,11340.12,12,0,0,733,1.8,car,TRUE,2025-03-16,bad
CUST-000165,Mohamed Fall,mohamed.fall165@example-bank.test,+222-41-484162,2643540712,51,F,Nouadhibou,single,secondary,self_employed,own,28915.13,8725.35,4829.29,16821.95,6,1,2,477,0.582,consumer_goods,FALSE,2025-12-31,bad
CUST-000166,Aicha Ould,aicha.ould166@example-bank.test,+222-29-379834,2871345388,37,M,Nouakchott,married,primary,unemployed,rent,7956.98,943.65,1057.56,6232.65,12,0,0,530,0.863,housing,TRUE,2025-05-29,bad
CUST-000167,Yahya Mokhtar,yahya.mokhtar167@example-bank.test,+222-44-976190,7318704729,18,M,Guidimakha,married,bachelor,public_sector,own,23868.29,2998.24,3169.84,25819.55,36,0,0,628,1.184,consumer_goods,TRUE,2025-01-08,good
CUST-000168,Sidi Mokhtar,sidi.mokhtar168@example-bank.test,+222-28-346123,1431536102,23,F,Trarza,single,master,self_employed,family,61145.09,11142.6,9310.59,6353.05,36,1,0,784,0.091,consumer_goods,TRUE,2025-10-02,good
CUST-000169,Mintou Sow,mintou.sow169@example-bank.test,+222-47-518988,5962856421,56,M,Guidimakha,single,secondary,private_sector,rent,37934.81,17327.12,1678.35,6929.97,36,0,0,607,0.294,education,TRUE,2025-06-24,good
CUST-000170,Khadijetou Diallo,khadijetou.diallo170@example-bank.test,+222-39-658510,4748482231,44,F,Hodh Ech Chargui,divorced,secondary,self_employed,own,33794.8,6382.02,3851.7,13612.27,12,0,0,586,0.559,car,TRUE,2025-05-14,bad
CUST-000171,Boubacar Sow,boubacar.sow171@example-bank.test,+222-21-515079,3987199537,42,F,Gorgol,married,primary,self_employed,own,60335.95,21335.48,-1500.0,12636.15,36,2,1,511,0.248,education,TRUE,2025-06-12,good
CUST-000172,Aicha Mokhtar,aicha.mokhtar172@example-bank.test,+222-23-219615,9453093574,44,M,Nouakchott,married,bachelor,self_employed,family,96861.31,34035.61,5593.94,7620.16,6,0,0,737,0.15,education,TRUE,2025-02-27,good
CUST-000173,Yahya Mahmoud,yahya.mahmoud173@example-bank.test,+222-37-900344,6576986011,49,M,Nouakchott,single,bachelor,private_sector,other,57029.71,0.0,1865.44,14382.17,48,0,0,675,0.211,education,TRUE,2025-11-16,bad
CUST-000174,Khadijetou Sy,khadijetou.sy174@example-bank.test,+222-38-966928,9578596665,38,M,Assaba,married,master,unemployed,own,13330.33,682.11,120.22,6515.65,36,2,0,606,0.662,business,TRUE,2025-10-01,bad
CUST-000175,Mintou Barry,mintou.barry175@example-bank.test,+222-37-465210,4482603405,26,M,Nouakchott,divorced,bachelor,student,own,9739.93,2733.62,1402.33,8376.45,36,0,1,590,1.055,car,TRUE,2025-12-20,bad
CUST-000176,Boubacar Ould,boubacar.ould176@example-bank.test,+222-20-576046,3484141500,48,M,Trarza,married,primary,private_sector,own,33330.12,18411.18,3821.22,12244.61,12,0,0,629,0.565,business,TRUE,2025-09-22,good
CUST-000177,Mohamed Ould,mohamed.ould177@example-bank.test,+222-32-844807,1761659991,18,F,Hodh El Gharbi,married,master,student,own,21056.65,8239.93,4684.4,5043.13,18,1,0,605,0.4,business,TRUE,2025-04-24,good
CUST-000178,Ahmed Mokhtar,ahmed.mokhtar178@example-bank.test,+222-20-245563,3435284495,60,M,Hodh Ech Chargui,single,secondary,retired,own,38101.83,0.0,-824.35,9331.57,24,0,0,579,0.413,other,TRUE,2025-03-11,good
CUST-000179,Noura Ould,noura.ould179@example-bank.test,+222-40-531039,7370599424,31,M,Tagant,married,primary,unemployed,own,14358.39,1413.38,2308.22,29170.54,36,1,1,530,1.8,housing,TRUE,2025-09-16,bad
CUST-000180,Abdallahi Fall,abdallahi.fall180@example-bank.test,+222-34-399746,8189203564,42,F,Gorgol,married,bachelor,self_employed,own,54051.33,2594.27,3409.74,5921.3,12,0,1,683,0.083,consumer_goods,TRUE,2025-01-05,good
CUST-000181,Ahmed Sy,ahmed.sy181@example-bank.test,+222-27-114184,1798943472,52,M,Adrar,single,primary,retired,own,20850.41,6710.71,419.2,9654.11,24,0,0,505,0.568,housing,TRUE,2025-07-05,bad
CUST-000182,Mohamed Mahmoud,mohamed.mahmoud182@example-bank.test,+222-42-201407,9655934922,41,M,Nouakchott,married,secondary,private_sector,family,29097.34,4759.63,6286.9,11304.36,12,1,0,584,0.599,education,TRUE,2025-09-28,bad
CUST-000183,Sidi Kane,sidi.kane183@example-bank.test,+222-37-362065,5899305591,18,F,Trarza,married,bachelor,unemployed,rent,12112.78,3502.12,-392.81,13694.89,24,1,0,728,1.466,housing,TRUE,2025-08-25,bad
CUST-000184,Mariam Mint,mariam.mint184@example-bank.test,+222-40-210085,9503039679,32,F,Hodh El Gharbi,married,secondary,unemployed,own,13427.34,3591.69,1528.67,9326.24,12,0,2,611,0.786,other,TRUE,2025-09-20,good
CUST-000185,Cheikh Fall,cheikh.fall185@example-bank.test,+222-33-284621,8766530713,32,M,Nouadhibou,single,secondary,unemployed,rent,14658.5,0.0,591.99,7374.37,6,0,0,720,0.724,business,TRUE,2025-01-28,bad
CUST-000186,Mariam Ould,mariam.ould186@example-bank.test,+222-23-596036,1886527777,25,M,Nouakchott,married,master,unemployed,own,13014.92,0.0,2354.67,8644.57,48,2,0,599,0.779,other,TRUE,2025-02-10,good
CUST-000187,Khadijetou Ba,khadijetou.ba187@example-bank.test,+222-42-478771,4572947782,37,F,Trarza,married,bachelor,private_sector,other,46898.69,9847.52,-1500.0,28722.24,18,1,1,731,0.661,business,TRUE,2025-10-23,good
CUST-000188,Fatimata Ahmed,fatimata.ahmed188@example-bank.test,+222-48-310572,6643803424,36,M,Trarza,married,secondary,private_sector,rent,21047.69,5996.8,3027.72,14395.32,60,1,0,707,0.844,consumer_goods,TRUE,2025-02-23,good
CUST-000189,Ahmed Ould,ahmed.ould189@example-bank.test,+222-25-753511,1248050806,48,F,Assaba,single,phd,unemployed,own,21452.36,3080.54,2459.82,11559.05,18,1,2,632,0.711,business,TRUE,2025-09-17,bad
CUST-000190,Khadijetou Ba,khadijetou.ba190@example-bank.test,+222-44-263556,3820050760,18,M,Hodh Ech Chargui,single,bachelor,public_sector,rent,36204.3,0.0,3552.5,7726.02,36,2,1,749,0.268,consumer_goods,TRUE,2025-08-19,good
CUST-000191,Cheikh Barry,cheikh.barry191@example-bank.test,+222-27-835518,7853777983,50,F,Nouakchott,single,bachelor,public_sector,own,32672.09,11513.7,-632.83,9251.53,36,3,1,607,0.325,car,TRUE,2025-12-07,bad
CUST-000192,Sidi Sow,sidi.sow192@example-bank.test,+222-23-569611,5041817094,48,M,Nouakchott,married,secondary,unemployed,rent,11321.94,0.0,1339.91,11314.03,36,2,0,650,1.035,business,TRUE,2025-08-01,bad
CUST-000193,Zeinebou Diallo,zeinebou.diallo193@example-bank.test,+222-36-201310,7561398830,35,F,Nouakchott,married,bachelor,self_employed,rent,48611.67,15546.1,4076.33,7663.88,48,1,0,648,0.307,business,TRUE,2025-12-01,good
CUST-000194,Khadijetou Diallo,khadijetou.diallo194@example-bank.test,+222-24-255363,3681402641,42,F,Nouakchott,married,secondary,private_sector,own,20980.55,6762.35,2489.99,14301.59,12,0,0,753,0.858,housing,TRUE,2025-10-11,good
CUST-000195,Sidi Ould,sidi.ould195@example-bank.test,+222-23-438433,3641895846,18,F,Nouakchott,single,secondary,unemployed,rent,19102.01,0.0,1307.05,15891.95,36,2,0,709,1.028,business,TRUE,2025-08-21,bad
CUST-000196,Boubacar Salem,boubacar.salem196@example-bank.test,+222-36-433652,7235877217,47,F,Trarza,married,bachelor,unemployed,family,7311.9,2291.51,-79.67,14024.13,36,0,1,638,1.8,car,FALSE,2025-02-20,bad
CUST-000197,Mohamed Kane,mohamed.kane197@example-bank.test,+222-27-291640,2433541008,33,F,Hodh Ech Chargui,married,secondary,public_sector,rent,22824.59,0.0,2520.61,9880.61,24,2,0,573,0.717,other,TRUE,2025-10-28,good
CUST-000198,Fatimata Ould,fatimata.ould198@example-bank.test,+222-27-994101,2531195986,37,F,Nouakchott,married,secondary,private_sector,own,24894.14,2072.32,-1143.12,5349.98,36,0,1,614,0.281,consumer_goods,TRUE,2025-11-10,good
CUST-000199,Fatimata Ba,fatimata.ba199@example-bank.test,+222-46-975743,3504241366,33,F,Nouakchott,divorced,master,private_sector,own,69609.67,2717.8,8503.58,8532.67,24,3,0,760,0.19,car,TRUE,2025-09-16,good
CUST-000200,Mintou Kane,mintou.kane200@example-bank.test,+222-29-955084,1439797102,23,F,Assaba,married,secondary,student,own,7277.23,314.88,1659.55,9474.67,36,2,0,610,1.372,consumer_goods,TRUE,2025-07-11,bad
CUST-000201,Mariam Kane,mariam.kane201@example-bank.test,+222-22-199052,4436332342,50,F,Nouakchott,single,secondary,self_employed,family,29430.78,9869.98,4643.85,10375.46,24,1,0,689,0.506,housing,TRUE,2025-03-09,bad
CUST-000202,Yahya Barry,yahya.barry202@example-bank.test,+222-35-145548,1558221741,25,F,Hodh El Gharbi,married,primary,private_sector,rent,57337.99,24167.91,-1500.0,4471.53,48,0,0,532,0.119,housing,TRUE,2025-09-30,good
CUST-000203,Aicha Sy,aicha.sy203@example-bank.test,+222-24-967555,3730067259,35,F,Trarza,married,secondary,private_sector,rent,24035.91,8845.6,1459.9,20713.4,12,1,0,672,0.972,car,TRUE,2025-04-18,good
CUST-000204,Mariam Mahmoud,mariam.mahmoud204@example-bank.test,+222-26-297814,8370326294,33,M,Gorgol,married,primary,private_sector,rent,19334.44,0.0,1557.38,7950.62,12,0,0,716,0.445,consumer_goods,TRUE,2025-11-17,bad
CUST-000205,Cheikh Ahmed,cheikh.ahmed205@example-bank.test,+222-36-525116,7621310536,45,M,Nouakchott,married,bachelor,private_sector,other,18389.44,3274.2,832.49,8807.04,12,1,1,705,0.525,other,TRUE,2025-04-18,bad
CUST-000206,Abdallahi Ould,abdallahi.ould206@example-bank.test,+222-35-254520,3501069919,51,M,Brakna,single,bachelor,unemployed,family,14459.7,0.0,-12.89,11565.76,60,1,0,643,1.067,education,TRUE,2025-12-28,bad
CUST-000207,Yahya Mahmoud,yahya.mahmoud207@example-bank.test,+222-26-539600,9461037256,29,F,Inchiri,married,secondary,retired,own,8591.9,1639.4,929.41,14677.21,12,0,0,682,1.8,education,TRUE,2025-05-26,bad
CUST-000208,Mohamed Sow,mohamed.sow208@example-bank.test,+222-29-228037,7917872995,37,F,Nouakchott,married,secondary,self_employed,rent,16479.75,5502.24,1797.6,14497.14,24,2,0,702,0.935,car,TRUE,2025-12-13,bad
CUST-000209,Abdallahi Mahmoud,abdallahi.mahmoud209@example-bank.test,+222-26-619629,9054785676,43,F,Trarza,single,bachelor,public_sector,family,26553.36,7479.21,1770.27,5173.0,24,0,0,812,0.439,business,TRUE,2025-08-20,good
CUST-000210,Aicha Fall,aicha.fall210@example-bank.test,+222-40-232984,6617238177,18,M,Adrar,married,secondary,unemployed,own,8197.41,2408.19,1329.1,8800.65,36,0,1,613,1.215,education,TRUE,2025-09-20,bad
CUST-000211,Boubacar Barry,boubacar.barry211@example-bank.test,+222-32-198126,6987108179,41,M,Adrar,married,bachelor,public_sector,family,22405.32,4010.53,4171.23,8516.33,36,1,0,554,0.277,health,TRUE,2025-12-03,good
CUST-000212,Ahmed Mokhtar,ahmed.mokhtar212@example-bank.test,+222-22-661814,5610808392,23,M,Nouakchott,married,bachelor,retired,own,16728.38,3971.54,-725.05,7757.56,24,0,0,696,0.576,consumer_goods,TRUE,2025-12-03,good
